186,18.3,18.3
187,18.2,18.2
188,17.4,17.4
189,16.7,16.7
190,16.4,16.4
191,16.3,16.3
192,16.3,16.3
193,16.4,16.4
194,16.0,16.0
195,15.9,15.9
196,15.6,15.6
197,15.2,15.2
198,15.3,15.3
199,15.0,15.0
200,14.8,14.8
201,14.8,14.8
202,14.6,14.6
203,14.4,14.4
204,14.5,14.5
205,14.4,14.4
206,14.3,14.3
207,14.3,14.3
208,14.2,14.2
209,14.4,14.4
210,14.3,14.3
211,14.2,14.2
212,14.2,14.2
213,14.1,14.1
214,14.0,14.0
215,13.9,13.9
216,13.9,13.9
217,13.8,13.8
218,13.8,13.8
219,13.7,13.7
220,13.8,13.8
221,13.8,13.8
222,13.8,13.8
223,13.8,13.8
224,13.8,13.8
225,13.8,13.8
226,13.8,13.8
227,13.8,13.8
228,13.8,13.8
229,13.8,13.8
230,13.9,13.9
231,13.8,13.8
232,13.9,13.9
233,13.9,13.9
234,14.0,14.0
235,13.9,13.9
236,14.1,14.1
237,14.0,14.0
238,14.0,14.0
239,14.0,14.0
240,14.1,14.1
241,14.1,14.1
242,14.3,14.3
243,14.4,14.4
244,14.5,14.5
245,14.4,14.4
246,14.4,14.4
247,14.7,14.7
248,14.9,14.9
249,14.9,14.9
250,15.0,15.0
251,15.0,15.0
252,15.2,15.2
253,15.4,15.4
254,15.5,15.5
255,16.2,16.2
256,16.0,16.0
257,16.8,16.8
258,16.7,16.7
259,17.0,17.0
260,17.0,17.0
261,17.8,17.8
262,18.0,18.0
263,18.0,18.0
264,18.4,18.4
265,18.7,18.7
266,18.8,18.8
267,19.3,19.3
268,19.4,19.4
269,20.1,20.1
270,18.5,20.200000000000003
271,20.3,19.35
272,20.2,20.2
273,20.8,20.8
274,21.3,21.3
275,21.8,21.8
276,21.8,21.8
277,20.9,20.9
278,20.4,20.4
279,19.8,19.8
280,19.8,19.8
281,19.2,19.2
282,19.3,19.3
283,18.7,18.7
284,18.5,18.5
285,18.5,18.5
286,18.1,18.1
287,17.8,17.8
288,17.6,17.6
289,17.4,17.4
290,17.5,17.5
291,17.4,17.4
292,17.0,17.0
293,16.8,16.8
294,16.9,16.9
295,16.5,16.5
296,16.6,16.6
297,16.2,16.2
298,16.3,16.3
299,16.1,16.1
300,15.9,15.9
301,15.8,15.8
302,15.9,15.9
303,15.8,15.8
304,15.5,15.5
305,15.5,15.5
306,15.4,15.4
307,15.2,15.2
308,15.1,15.1
309,15.0,15.0
310,15.2,15.2
311,14.9,14.9
312,15.2,15.2
313,14.9,14.9
314,14.9,14.9
315,14.9,14.9
316,15.0,15.0
317,14.9,14.9
318,15.1,15.1
319,14.9,14.9
320,15.0,15.0
321,14.9,14.9
322,15.1,15.1
323,15.0,15.0
324,15.0,15.0
325,15.1,15.1
326,15.3,15.3
327,15.4,15.4
328,15.4,15.4
329,15.3,15.3
330,15.1,15.1
331,15.4,15.4
332,15.8,15.8
333,15.6,15.6
334,16.0,16.0
335,15.9,15.9
336,16.2,16.2
337,16.2,16.2
338,16.5,16.5
339,16.7,16.7
340,16.9,16.9
341,17.0,17.0
342,17.1,17.1
343,17.0,17.0
344,17.3,17.3
345,17.4,17.4
346,17.5,17.5
347,17.8,17.8
348,18.2,18.2
349,18.5,18.5
350,18.3,18.3
351,18.8,18.8
352,19.3,19.3
353,19.1,19.1
354,19.6,19.6
355,19.9,19.9
356,21.1,21.1
357,22.9,26.4
358,31.7,31.05
359,39.2,31.7
