0,49.5
1,52.3
2,52.9
3,54.2
4,50.7
5,52.6
6,51.6
7,51.6
8,49.3
9,50.4
10,49.0
11,49.8
12,49.8
13,48.5
14,49.0
15,47.5
16,48.5
17,47.5
18,46.6
19,46.8
20,46.3
21,45.6
22,48.0
23,45.6
24,44.8
25,46.1
26,45.1
27,45.6
28,44.6
29,44.8
30,44.6
31,44.6
32,43.1
33,44.1
34,42.6
35,44.6
36,43.8
37,42.6
38,43.3
39,44.3
40,44.3
41,44.3
42,43.8
43,43.8
44,44.3
45,42.3
46,42.3
47,44.1
48,43.6
49,42.8
50,43.3
51,44.3
52,43.3
53,42.6
54,43.3
55,43.3
56,44.8
57,45.6
58,43.8
59,44.6
60,45.1
61,45.1
62,46.6
63,44.3
64,47.5
65,46.8
66,48.0
67,48.0
68,46.1
69,47.0
70,48.8
71,48.3
72,50.0
73,48.8
74,49.5
75,50.0
76,51.0
77,51.0
78,53.3
79,52.3
80,53.9
81,53.9
82,56.2
83,56.2
84,55.2
85,57.5
86,60.6
87,63.3
88,73.5
89,80.0
90,80.0
91,68.1
92,70.3
93,75.5
94,78.1
95,80.0
96,80.0
97,80.0
98,80.0
99,80.0
100,80.0
101,74.8
102,80.0
103,80.0
104,74.8
105,80.0
106,80.0
107,80.0
108,80.0
109,80.0
110,80.0
111,80.0
112,79.4
113,67.6
114,67.0
115,63.3
116,51.6
117,50.0
118,50.0
119,51.0
120,47.8
121,49.3
122,49.3
123,48.3
124,48.5
125,49.0
126,48.8
127,48.3
128,49.3
129,47.0
130,47.3
131,47.8
132,48.5
133,49.3
134,46.8
135,49.0
136,47.0
137,47.8
138,47.0
139,49.0
140,48.8
141,48.8
142,50.7
143,48.5
144,47.3
145,48.5
146,49.0
147,48.3
148,49.3
149,48.5
150,50.4
151,48.5
152,48.5
153,51.3
154,50.4
155,53.3
156,50.4
157,50.0
158,50.4
159,50.4
160,54.5
161,52.0
162,53.9
163,52.9
164,53.9
165,53.9
166,52.9
167,57.8
168,57.1
169,57.8
170,57.5
171,58.4
172,58.1
173,56.2
174,61.1
175,60.6
176,62.7
177,59.4
178,55.8
179,54.2
180,54.2
181,54.2
182,58.7
183,59.1
184,56.2
185,54.5
186,53.9
187,54.5
188,53.3
189,51.3
190,52.6
191,52.9
192,50.7
193,52.0
194,51.3
195,48.5
196,49.0
197,48.8
198,50.4
199,49.8
200,48.8
201,48.8
202,46.8
203,46.6
204,49.3
205,48.0
206,48.3
207,53.3
208,46.6
209,46.8
210,47.5
211,44.8
212,46.6
213,46.6
214,44.6
215,46.6
216,44.3
217,44.1
218,46.3
219,46.1
220,44.6
221,44.6
222,44.6
223,45.3
224,44.6
225,45.3
226,43.8
227,45.1
228,44.8
229,45.1
230,44.6
231,44.8
232,43.8
233,46.3
234,46.1
235,46.3
236,47.0
237,46.1
238,44.3
239,38.7
240,38.0
241,45.3
242,45.6
243,45.3
244,46.3
245,46.8
246,46.3
247,45.6
248,47.5
249,47.3
250,48.0
251,49.3
252,51.3
253,48.3
254,49.3
255,49.0
256,50.0
257,50.7
258,50.7
259,52.9
260,52.6
261,52.9
262,50.7
263,53.3
264,52.9
265,52.9
266,53.3
267,52.3
268,50.7
269,49.8
270,45.6
271,47.3
272,48.3
273,49.3
274,48.8
275,51.0
276,50.4
277,47.0
278,44.8
279,45.6
280,45.6
281,47.0
282,47.3
283,47.0
284,46.3
285,45.1
286,45.6
287,44.1
288,46.6
289,44.8
290,42.3
291,44.6
292,44.1
293,44.3
294,43.6
295,44.8
296,42.8
297,44.1
298,45.8
299,42.8
300,43.1
301,43.3
302,40.6
303,43.3
304,42.1
305,43.3
306,42.8
307,42.1
308,42.6
309,43.1
310,43.3
311,42.8
312,41.3
313,43.6
314,41.3
315,41.3
316,41.3
317,41.1
318,43.3
319,40.6
320,42.6
321,43.3
322,41.6
323,43.6
324,42.6
325,42.6
326,42.1
327,44.6
328,42.6
329,42.3
330,44.3
331,43.3
332,44.1
333,43.3
334,44.6
335,45.8
336,43.8
337,44.3
338,45.1
339,45.6
340,47.5
341,45.8
342,49.5
343,47.8
344,46.3
345,49.3
346,48.5
347,48.5
348,50.4
349,55.2
350,48.8
351,47.5
352,48.5
353,50.7
354,49.0
355,52.6
356,52.6
357,54.9
358,51.6
359,53.9
