0.1,-8323,-8320
0.15000000000000002,-7870,-7868
0.2,-7417,-7420
0.25,-6967,-6968
0.3,-6518,-6520
0.35,-6069,-6068
0.39999999999999997,-5619,-5623
0.44999999999999996,-5171,-5172
0.49999999999999994,-4720,-4724
0.5499999999999999,-4269,-4268
0.6,-3812,-3816
0.65,-3367,-3364
0.7000000000000001,-2906,-2912
0.7500000000000001,-2445,-2444
0.8000000000000002,-1993,-1994
0.8500000000000002,-1530,-1536
0.9000000000000002,-1078,-1084
0.9500000000000003,-627,-632
1.0000000000000002,-170,-168
1.0500000000000003,292,280
1.1000000000000003,742,732
1.1500000000000004,1226,1212
1.2000000000000004,1674,1686
1.2500000000000004,2156,2144
1.3000000000000005,2594,2572
1.3500000000000005,3033,3016
1.4000000000000006,3492,3472
1.4500000000000006,3941,3924
1.5000000000000007,4393,4380
1.5500000000000007,4836,4800
1.6000000000000008,5262,5236
1.6500000000000008,5702,5686
1.7000000000000008,6141,6103
1.7500000000000009,6560,6526
1.800000000000001,6990,6963
1.850000000000001,7419,7371
1.900000000000001,7845,7820
1.950000000000001,8276,8219
