0.1,-439,-454
0.15000000000000002,-882,-907
0.2,-1329,-1362
0.25,-1773,-1818
0.3,-2220,-2274
0.35,-2674,-2739
0.39999999999999997,-3118,-3190
0.44999999999999996,-3565,-3647
0.49999999999999994,-4010,-4110
0.5499999999999999,-4465,-4570
0.6,-4912,-5019
0.65,-5358,-5474
0.7000000000000001,-5803,-5931
0.7500000000000001,-6259,-6394
0.8000000000000002,-6712,-6862
0.8500000000000002,-7161,-7310
0.9000000000000002,-7610,-7775
0.9500000000000003,-8057,-8242
1.0000000000000002,-8513,-8690
1.0500000000000003,-8970,-9165
1.1000000000000003,-9416,-9614
1.1500000000000004,-9863,-10070
1.2000000000000004,-10302,-10520
1.2500000000000004,-10751,-10990
1.3000000000000005,-11221,-11446
1.3500000000000005,-11653,-11899
1.4000000000000006,-12105,-12343
1.4500000000000006,-12541,-12794
1.5000000000000007,-12973,-13234
1.5500000000000007,-13404,-13666
1.6000000000000008,-13819,-14106
1.6500000000000008,-14251,-14541
1.7000000000000008,-14684,-14965
1.7500000000000009,-15098,-15396
1.800000000000001,-15525,-15838
1.850000000000001,-15948,-16254
1.900000000000001,-16343,-16653
1.950000000000001,-16752,-17085
