0,38.0
1,24.6
2,19.2
3,19.2
4,19.1
5,19.4
6,19.9
7,20.2
8,20.8
9,21.6
10,21.8
11,22.7
12,23.4
13,23.7
14,24.4
15,25.1
16,27.1
17,27.3
18,28.2
19,30.2
20,32.6
21,33.4
22,35.7
23,36.0
24,38.9
25,40.6
26,42.3
27,44.6
28,45.1
29,46.3
30,44.6
31,47.3
32,51.6
33,57.5
34,59.7
35,65.4
36,65.4
37,66.0
38,62.2
39,57.1
40,60.1
41,59.7
42,59.7
43,62.7
44,63.3
45,62.2
46,61.7
47,60.6
48,61.1
49,62.7
50,61.1
51,61.7
52,62.7
53,63.3
54,62.2
55,60.1
56,59.7
57,61.1
58,58.1
59,51.3
60,49.3
61,49.5
62,45.8
63,46.3
64,46.8
65,52.9
66,58.1
67,67.0
68,68.1
69,72.9
70,64.9
71,74.2
72,71.6
73,73.5
74,77.4
75,72.3
76,76.8
77,75.5
78,80.0
79,80.0
80,79.4
81,78.7
82,71.6
83,80.0
84,76.8
85,80.0
86,77.4
87,78.7
88,77.4
89,58.1
90,13.7
91,16.1
92,58.7
93,60.1
94,54.2
95,45.1
96,23.2
97,19.2
98,18.1
99,18.2
100,17.1
101,16.8
102,16.8
103,16.2
104,15.5
105,15.0
106,14.9
107,14.6
108,14.6
109,14.4
110,14.1
111,14.1
112,13.9
113,13.9
114,13.5
115,13.5
116,13.4
117,13.2
118,13.2
119,12.9
120,13.0
121,12.6
122,12.6
123,12.6
124,12.3
125,12.3
126,12.3
127,12.2
128,12.0
129,12.0
130,12.0
131,12.0
132,11.9
133,11.9
134,11.8
135,11.8
136,11.8
137,11.8
138,11.7
139,11.8
140,11.7
141,11.8
142,11.7
143,11.8
144,11.6
145,11.6
146,11.7
147,11.5
148,11.7
149,11.7
150,11.8
151,11.8
152,12.0
153,11.9
154,12.0
155,12.1
156,12.2
157,12.2
158,12.4
159,12.5
160,12.1
161,12.7
162,12.8
163,12.8
164,13.1
165,12.9
166,13.3
167,13.5
168,13.5
169,13.7
170,13.8
171,13.9
172,14.0
173,14.3
174,14.3
175,14.6
176,14.6
177,15.0
178,15.4
179,15.5
180,41.8
181,17.2
182,15.0
183,14.8
184,15.0
185,14.9
186,15.2
187,16.0
188,16.2
189,16.3
190,16.9
191,17.4
192,18.2
193,18.3
194,18.4
195,19.3
196,19.8
197,23.0
198,46.3
199,41.8
200,68.1
201,80.0
202,71.0
203,80.0
204,80.0
205,53.3
206,63.8
207,80.0
208,54.5
209,60.6
210,47.8
211,80.0
212,58.4
213,42.1
214,80.0
215,80.0
216,56.5
217,80.0
218,80.0
219,48.8
220,80.0
221,80.0
222,45.3
223,80.0
224,53.6
225,66.0
226,80.0
227,80.0
228,80.0
229,79.4
230,63.8
231,80.0
232,80.0
233,80.0
234,80.0
235,61.7
236,80.0
237,80.0
238,52.9
239,80.0
240,80.0
241,80.0
242,52.9
243,65.4
244,47.0
245,49.0
246,50.7
247,50.7
248,58.4
249,40.6
250,56.5
251,61.1
252,80.0
253,80.0
254,80.0
255,61.1
256,61.7
257,79.4
258,68.7
259,49.5
260,46.8
261,49.3
262,44.6
263,46.6
264,42.1
265,40.6
266,38.9
267,33.3
268,28.2
269,25.8
270,15.2
271,17.6
272,21.1
273,21.3
274,21.0
275,20.4
276,19.7
277,19.7
278,19.5
279,19.0
280,18.7
281,18.4
282,18.6
283,18.0
284,17.4
285,17.4
286,17.2
287,16.8
288,16.4
289,16.6
290,15.9
291,15.6
292,15.8
293,15.1
294,15.1
295,14.9
296,14.9
297,14.6
298,14.6
299,14.5
300,14.3
301,14.2
302,14.2
303,14.3
304,14.1
305,14.1
306,13.9
307,13.9
308,13.9
309,13.8
310,13.8
311,13.7
312,13.6
313,13.7
314,13.7
315,13.7
316,13.6
317,13.6
318,13.5
319,13.7
320,13.5
321,13.5
322,13.5
323,13.5
324,13.5
325,13.7
326,13.5
327,13.7
328,13.7
329,13.6
330,13.7
331,13.8
332,13.9
333,13.9
334,14.0
335,13.9
336,14.1
337,14.1
338,14.3
339,14.4
340,14.2
341,14.5
342,14.5
343,14.6
344,14.9
345,14.8
346,14.9
347,15.1
348,15.4
349,15.8
350,15.7
351,16.0
352,16.2
353,16.8
354,16.7
355,17.0
356,17.3
357,17.4
358,18.0
359,18.0
