0.1,-423,-446
0.15000000000000002,-863,-898
0.2,-1303,-1342
0.25,-1741,-1790
0.3,-2186,-2246
0.35,-2631,-2702
0.39999999999999997,-3083,-3155
0.44999999999999996,-3523,-3610
0.49999999999999994,-3974,-4070
0.5499999999999999,-4440,-4539
0.6,-4903,-5018
0.65,-5359,-5478
0.7000000000000001,-5809,-5938
0.7500000000000001,-6274,-6410
0.8000000000000002,-6727,-6866
0.8500000000000002,-7178,-7330
0.9000000000000002,-7632,-7794
0.9500000000000003,-8078,-8243
1.0000000000000002,-8539,-8722
1.0500000000000003,-9002,-9182
1.1000000000000003,-9460,-9650
1.1500000000000004,-9906,-10106
1.2000000000000004,-10365,-10570
1.2500000000000004,-10814,-11023
1.3000000000000005,-11257,-11478
1.3500000000000005,-11706,-11934
1.4000000000000006,-12150,-12398
1.4500000000000006,-12608,-12858
1.5000000000000007,-13049,-13301
1.5500000000000007,-13513,-13774
1.6000000000000008,-13965,-14218
1.6500000000000008,-14388,-14651
1.7000000000000008,-14836,-15126
1.7500000000000009,-15312,-15607
1.800000000000001,-15756,-16050
1.850000000000001,-16221,-16522
1.900000000000001,-16763,-17093
1.950000000000001,-17271,-17585
