0.1,-401,-436
0.15000000000000002,-805,-860
0.2,-1203,-1272
0.25,-1583,-1672
0.3,-1958,-2068
0.35,-2323,-2456
0.39999999999999997,-2690,-2840
0.44999999999999996,-3050,-3216
0.49999999999999994,-3394,-3580
0.5499999999999999,-3729,-3937
0.6,-4058,-4280
0.65,-4372,-4613
0.7000000000000001,-4668,-4936
0.7500000000000001,-4972,-5247
0.8000000000000002,-5251,-5544
0.8500000000000002,-5515,-5828
0.9000000000000002,-5777,-6101
0.9500000000000003,-6019,-6364
1.0000000000000002,-6251,-6616
1.0500000000000003,-6470,-6856
1.1000000000000003,-6704,-7104
1.1500000000000004,-6903,-7316
1.2000000000000004,-7099,-7529
1.2500000000000004,-7264,-7720
1.3000000000000005,-7430,-7880
1.3500000000000005,-7564,-8025
1.4000000000000006,-7680,-8176
1.4500000000000006,-7805,-8296
1.5000000000000007,-7900,-8400
1.5500000000000007,-7965,-8462
1.6000000000000008,-8003,-8503
1.6500000000000008,-8029,-8541
1.7000000000000008,-8053,-8580
1.7500000000000009,-8078,-8617
1.800000000000001,-8100,-8653
1.850000000000001,-8123,-8693
1.900000000000001,-8147,-8732
1.950000000000001,-8174,-8772
