0,13.5
1,14.7
2,16.4
3,18.1
4,18.4
5,18.7
6,18.0
7,18.3
8,17.9
9,17.8
10,17.7
11,17.0
12,16.9
13,16.7
14,16.2
15,15.9
16,15.4
17,15.4
18,15.2
19,14.9
20,14.8
21,14.7
22,14.6
23,14.5
24,14.4
25,14.2
26,14.3
27,14.0
28,14.0
29,14.1
30,13.9
31,13.8
32,13.7
33,13.8
34,13.7
35,13.5
36,13.6
37,13.6
38,13.4
39,13.5
40,13.6
41,13.3
42,13.3
43,13.5
44,13.4
45,13.3
46,13.3
47,13.5
48,13.3
49,13.3
50,13.3
51,13.4
52,13.5
53,13.4
54,13.4
55,13.4
56,13.4
57,13.5
58,13.5
59,13.7
60,13.6
61,13.8
62,13.8
63,13.9
64,14.0
65,14.1
66,14.1
67,14.2
68,14.2
69,14.3
70,14.5
71,14.8
72,14.8
73,15.0
74,15.0
75,15.1
76,15.3
77,15.8
78,16.0
79,16.2
80,16.3
81,16.6
82,17.0
83,17.5
84,17.8
85,17.9
86,18.2
87,18.4
88,18.7
89,18.9
90,13.3
91,14.4
92,16.3
93,19.8
94,19.4
95,19.9
96,19.7
97,19.3
98,19.2
99,19.0
100,19.0
101,18.4
102,17.8
103,15.0
104,16.8
105,17.1
106,16.2
107,16.1
108,15.8
109,15.5
110,15.4
111,14.9
112,14.8
113,14.6
114,14.6
115,14.2
116,14.1
117,14.1
118,13.9
119,13.9
120,13.8
121,13.7
122,13.6
123,13.5
124,13.3
125,13.3
126,13.2
127,13.2
128,13.3
129,13.0
130,13.2
131,12.9
132,13.0
133,12.7
134,12.7
135,12.8
136,12.8
137,12.6
138,12.6
139,12.6
140,12.6
141,12.7
142,12.6
143,12.7
144,12.7
145,12.6
146,12.6
147,12.7
148,12.8
149,12.8
150,12.8
151,13.0
152,13.0
153,13.0
154,13.1
155,13.0
156,13.2
157,13.3
158,13.3
159,13.3
160,13.4
161,13.4
162,13.7
163,13.6
164,13.9
165,14.2
166,14.2
167,14.4
168,14.4
169,14.5
170,14.7
171,14.9
172,15.0
173,15.3
174,15.6
175,15.9
176,16.3
177,16.6
178,17.0
179,17.4
180,12.4
181,13.1
182,14.3
183,17.1
184,17.0
185,17.1
186,16.9
187,16.8
188,16.7
189,16.2
190,16.0
191,15.9
192,15.2
193,15.1
194,14.6
195,14.7
196,14.4
197,14.3
198,14.1
199,14.0
200,14.0
201,13.7
202,13.6
203,13.5
204,13.3
205,13.1
206,13.2
207,13.1
208,12.9
209,12.8
210,12.9
211,12.8
212,12.5
213,12.6
214,12.4
215,12.4
216,12.2
217,12.3
218,12.3
219,12.3
220,12.2
221,12.1
222,12.0
223,12.0
224,12.0
225,12.0
226,12.1
227,12.0
228,12.0
229,12.0
230,11.9
231,12.1
232,12.0
233,12.1
234,12.0
235,12.1
236,12.2
237,12.2
238,12.1
239,12.1
240,12.3
241,12.2
242,12.4
243,12.5
244,12.6
245,12.5
246,12.7
247,12.8
248,12.8
249,13.0
250,13.1
251,13.1
252,13.2
253,13.3
254,13.6
255,13.5
256,13.6
257,13.9
258,13.9
259,14.0
260,14.2
261,14.6
262,14.6
263,14.6
264,14.8
265,15.1
266,15.1
267,15.6
268,16.1
269,16.1
270,13.1
271,13.9
272,14.7
273,16.5
274,16.4
275,16.3
276,16.4
277,16.0
278,16.4
279,16.3
280,15.9
281,15.6
282,15.5
283,15.3
284,14.9
285,14.7
286,14.5
287,14.5
288,14.3
289,14.2
290,14.1
291,13.9
292,13.9
293,14.0
294,14.0
295,13.8
296,13.8
297,13.7
298,13.5
299,13.4
300,13.4
301,13.2
302,13.2
303,13.2
304,13.0
305,13.1
306,13.0
307,13.0
308,12.8
309,12.8
310,12.8
311,12.8
312,12.8
313,12.7
314,12.9
315,12.8
316,12.6
317,12.9
318,12.8
319,12.9
320,12.8
321,12.9
322,12.9
323,12.8
324,12.8
325,13.0
326,13.0
327,13.1
328,13.1
329,13.1
330,13.1
331,13.2
332,13.4
333,13.4
334,13.5
335,13.5
336,13.7
337,13.8
338,13.9
339,14.0
340,14.1
341,14.2
342,14.3
343,14.4
344,14.6
345,14.7
346,14.9
347,14.9
348,15.2
349,15.5
350,15.7
351,16.2
352,16.4
353,16.9
354,17.1
355,17.4
356,17.3
357,17.7
358,18.0
359,17.8
