0.1,-475,-472
0.15000000000000002,-957,-956
0.2,-1453,-1448
0.25,-1952,-1949
0.3,-2458,-2456
0.35,-2978,-2980
0.39999999999999997,-3507,-3505
0.44999999999999996,-4046,-4048
0.49999999999999994,-4590,-4592
0.5499999999999999,-5147,-5149
0.6,-5721,-5724
0.65,-6294,-6296
0.7000000000000001,-6882,-6884
0.7500000000000001,-7468,-7472
0.8000000000000002,-8068,-8072
0.8500000000000002,-8676,-8685
0.9000000000000002,-9296,-9301
0.9500000000000003,-9918,-9941
1.0000000000000002,-10584,-10584
1.0500000000000003,-11234,-11232
1.1000000000000003,-11879,-11900
1.1500000000000004,-12573,-12568
1.2000000000000004,-13235,-13248
1.2500000000000004,-13921,-13928
1.3000000000000005,-14617,-14616
1.3500000000000005,-15321,-15340
1.4000000000000006,-16029,-16033
1.4500000000000006,-16768,-16779
1.5000000000000007,-17513,-17539
1.5500000000000007,-18269,-18267
1.6000000000000008,-19019,-19020
1.6500000000000008,-19766,-19775
1.7000000000000008,-20546,-20559
1.7500000000000009,-21311,-21327
1.800000000000001,-22104,-22121
1.850000000000001,-22922,-22926
1.900000000000001,-23724,-23725
1.950000000000001,-24528,-24538
