0,29.9
1,22.5
2,18.1
3,15.3
4,15.5
5,15.5
6,15.9
7,16.4
8,16.2
9,16.7
10,16.9
11,17.5
12,17.3
13,18.0
14,18.3
15,18.4
16,19.1
17,19.3
18,20.0
19,20.5
20,21.1
21,21.9
22,22.0
23,23.4
24,23.7
25,24.1
26,25.8
27,26.3
28,27.3
29,27.7
30,29.6
31,30.1
32,29.9
33,31.7
34,32.9
35,32.9
36,34.1
37,36.2
38,37.0
39,39.9
40,41.3
41,42.1
42,41.6
43,42.6
44,41.6
45,40.3
46,43.1
47,40.3
48,40.6
49,40.3
50,40.6
51,41.3
52,40.6
53,40.3
54,41.8
55,43.1
56,42.1
57,42.8
58,42.6
59,41.3
60,41.1
61,43.1
62,42.8
63,41.6
64,40.6
65,41.8
66,41.6
67,42.6
68,42.8
69,41.8
70,42.3
71,42.6
72,42.1
73,41.8
74,41.3
75,41.6
76,43.1
77,40.8
78,38.4
79,36.3
80,35.0
81,34.1
82,32.6
83,33.3
84,31.2
85,29.4
86,29.3
87,27.7
88,27.5
89,26.7
90,80.0
91,21.5
92,23.8
93,27.0
94,27.5
95,27.1
96,27.5
97,25.6
98,24.8
99,24.8
100,23.9
101,23.2
102,22.8
103,23.9
104,21.8
105,21.4
106,21.2
107,20.5
108,20.5
109,20.2
110,21.3
111,25.2
112,37.5
113,50.7
114,59.1
115,70.3
116,72.9
117,78.7
118,75.5
119,77.4
120,78.7
121,71.0
122,69.2
123,68.1
124,74.2
125,71.6
126,75.5
127,80.0
128,80.0
129,72.9
130,77.4
131,71.6
132,76.1
133,77.4
134,69.7
135,78.1
136,75.5
137,70.3
138,74.8
139,71.6
140,72.3
141,66.0
142,69.2
143,69.7
144,73.5
145,77.4
146,70.3
147,73.5
148,74.2
149,69.7
150,79.4
151,74.8
152,69.2
153,75.5
154,75.5
155,67.0
156,68.1
157,69.2
158,79.4
159,78.1
160,80.0
161,72.9
162,74.2
163,78.1
164,75.5
165,63.3
166,60.1
167,53.3
168,47.0
169,48.0
170,45.6
171,46.6
172,45.6
173,45.3
174,46.6
175,48.0
176,47.5
177,47.3
178,47.0
179,48.8
180,23.8
181,28.2
182,48.8
183,47.0
184,46.8
185,45.8
186,52.0
187,47.8
188,46.3
189,49.5
190,49.0
191,49.0
192,50.0
193,48.3
194,52.0
195,52.0
196,52.9
197,51.0
198,37.2
199,28.7
200,22.5
201,20.5
202,20.0
203,20.7
204,20.8
205,21.1
206,22.3
207,22.5
208,23.4
209,25.3
210,24.8
211,25.8
212,26.4
213,27.2
214,28.7
215,29.4
216,30.1
217,32.1
218,32.1
219,34.0
220,36.7
221,35.0
222,39.0
223,39.9
224,38.2
225,44.1
226,43.8
227,31.2
228,33.4
229,27.3
230,43.3
231,55.2
232,80.0
233,80.0
234,80.0
235,80.0
236,80.0
237,80.0
238,44.3
239,80.0
240,47.8
241,57.5
242,80.0
243,80.0
244,80.0
245,74.8
246,62.2
247,80.0
248,57.1
249,67.6
250,80.0
251,59.4
252,79.4
253,67.6
254,42.6
255,59.1
256,70.3
257,43.3
258,47.5
259,44.6
260,44.3
261,40.6
262,38.7
263,39.0
264,37.2
265,35.8
266,35.5
267,33.6
268,31.4
269,31.1
270,14.8
271,17.6
272,24.9
273,26.1
274,26.9
275,25.8
276,25.4
277,24.9
278,25.6
279,23.5
280,23.7
281,23.3
282,22.7
283,21.5
284,21.3
285,20.8
286,19.9
287,19.7
288,19.2
289,19.2
290,18.3
291,18.2
292,18.1
293,17.7
294,17.3
295,17.3
296,17.0
297,16.3
298,16.5
299,16.3
300,15.6
301,14.6
302,15.5
303,15.0
304,14.9
305,14.9
306,14.6
307,14.6
308,14.4
309,14.4
310,14.2
311,14.2
312,14.2
313,14.1
314,14.0
315,13.9
316,14.0
317,13.8
318,13.8
319,13.6
320,13.6
321,13.7
322,13.4
323,13.5
324,13.5
325,13.4
326,13.4
327,13.4
328,13.4
329,13.2
330,13.2
331,13.3
332,13.7
333,13.2
334,13.3
335,13.2
336,13.2
337,13.4
338,13.4
339,13.4
340,13.3
341,13.3
342,13.4
343,13.5
344,13.5
345,13.6
346,13.6
347,13.8
348,13.8
349,13.9
350,13.9
351,14.1
352,14.1
353,14.2
354,14.3
355,14.4
356,14.6
357,14.5
358,14.9
359,14.8
